ses_var,sex,ses_level,ses_val,tau,tau_se,tau_p,tau_lo,tau_hi,baseline,baseline_se,baseline_lo,baseline_hi
nbi,Men,Low (p10),0.02603624244948969,0.23759987935969312,0.010118341534975102,0.0,0.21776829436786618,0.25743146435152003,0.5026106644404997,0.008264727714877304,0.4864120957773102,0.5188092331036893
nbi,Men,High (p90),0.13441722972972972,0.16092462485656372,0.010965767371265528,0.0,0.13943211574603884,0.1824171339670886,0.5035028855524982,0.008971357330965312,0.48591934829136685,0.5210864228136296
nbi,Women,Low (p10),0.02603624244948969,0.24008687780043012,0.009810454192924013,0.0,0.2208587409103191,0.25931501469054113,0.533439361019164,0.00815856079076492,0.5174488757035841,0.5494298463347439
nbi,Women,High (p90),0.13441722972972972,0.13496000846414555,0.010837067692428487,0.0,0.11371974608896313,0.15620027083932797,0.5807974749264534,0.008820637722880319,0.5635093426689326,0.5980856071839742
pca_index,Men,Low (p10),1.5988263874458184,0.2563192075957266,0.011108144672964764,0.0,0.23454764410165518,0.27809077108979796,0.5108225213767664,0.009080184342211486,0.4930256870930474,0.5286193556604855
pca_index,Men,High (p90),5.108615106677382,0.14770283447312033,0.010993572567473667,0.0,0.1261558281794444,0.16924984076679625,0.4953958437705663,0.009037689731649722,0.4776822973930854,0.5131093901480472
pca_index,Women,Low (p10),1.5988263874458184,0.265514758318955,0.011054024127394394,0.0,0.2438492691450252,0.2871802474928848,0.5264354851674045,0.00934197990028244,0.5081255410185538,0.5447454293162551
pca_index,Women,High (p90),5.108615106677382,0.11827332162361882,0.011077096298379868,0.0,0.09656261182551233,0.1399840314217253,0.5838426263093093,0.009306224018767286,0.5656027624004638,0.6020824902181547
